Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp
457,City,34,Cancelled,11/07/2016 09:17,NA
458,Airport,137,Trip Completed,11/07/2016 09:12,11/07/2016 10:24
459,City,144,Cancelled,11/07/2016 09:17,NA
460,City,NA,No Cars Available,11/07/2016 09:21,NA
461,City,43,Cancelled,11/07/2016 09:15,NA
462,City,75,Trip Completed,11/07/2016 09:14,11/07/2016 10:30
463,City,130,Cancelled,11/07/2016 09:12,NA
464,City,253,Cancelled,11/07/2016 09:14,NA
465,City,254,Trip Completed,11/07/2016 09:15,11/07/2016 09:55
466,City,138,Cancelled,11/07/2016 09:14,NA
467,City,71,Trip Completed,11/07/2016 09:20,11/07/2016 10:17
468,City,20,Trip Completed,11/07/2016 09:20,11/07/2016 10:05
469,Airport,110,Trip Completed,11/07/2016 09:24,11/07/2016 10:04
470,City,217,Trip Completed,11/07/2016 09:22,11/07/2016 10:00
471,City,258,Cancelled,11/07/2016 09:22,NA
472,City,NA,No Cars Available,11/07/2016 09:25,NA
473,Airport,NA,No Cars Available,11/07/2016 09:22,NA
474,City,63,Cancelled,11/07/2016 09:24,NA
475,Airport,219,Trip Completed,11/07/2016 09:24,11/07/2016 10:21
476,City,295,Trip Completed,11/07/2016 09:24,11/07/2016 10:02
477,City,296,Trip Completed,11/07/2016 09:28,11/07/2016 10:41
478,City,NA,No Cars Available,11/07/2016 09:16,NA
479,Airport,130,Trip Completed,11/07/2016 09:27,11/07/2016 10:44
480,City,187,Cancelled,11/07/2016 09:26,NA
481,City,246,Trip Completed,11/07/2016 09:27,11/07/2016 10:06
482,City,99,Cancelled,11/07/2016 09:25,NA
483,City,179,Trip Completed,11/07/2016 09:26,11/07/2016 10:04
484,City,216,Trip Completed,11/07/2016 09:24,11/07/2016 10:10
485,City,264,Cancelled,11/07/2016 09:33,NA
486,City,294,Cancelled,11/07/2016 09:29,NA
487,City,NA,No Cars Available,11/07/2016 09:31,NA
488,Airport,37,Trip Completed,11/07/2016 09:35,11/07/2016 10:20
489,City,196,Trip Completed,11/07/2016 09:29,11/07/2016 10:21
490,City,252,Cancelled,11/07/2016 09:33,NA
491,City,49,Cancelled,11/07/2016 09:29,NA
492,City,129,Cancelled,11/07/2016 09:32,NA
493,City,283,Cancelled,11/07/2016 09:30,NA
494,City,19,Trip Completed,11/07/2016 09:36,11/07/2016 10:02
495,City,276,Cancelled,11/07/2016 09:37,NA
496,City,NA,No Cars Available,11/07/2016 09:29,NA
497,City,292,Trip Completed,11/07/2016 09:33,11/07/2016 10:09
498,City,NA,No Cars Available,11/07/2016 09:35,NA
499,City,18,Trip Completed,11/07/2016 09:39,11/07/2016 10:16
500,Airport,167,Trip Completed,11/07/2016 09:38,11/07/2016 10:12
501,City,206,Trip Completed,11/07/2016 09:37,11/07/2016 10:10
502,City,NA,No Cars Available,11/07/2016 09:40,NA
503,City,NA,No Cars Available,11/07/2016 09:37,NA
504,City,127,Trip Completed,11/07/2016 09:40,11/07/2016 10:48
505,City,279,Cancelled,11/07/2016 09:44,NA
506,City,NA,No Cars Available,11/07/2016 09:43,NA
507,Airport,106,Trip Completed,11/07/2016 09:40,11/07/2016 10:38
508,City,239,Cancelled,11/07/2016 09:40,NA
509,City,NA,No Cars Available,11/07/2016 09:42,NA
510,City,100,Trip Completed,11/07/2016 09:40,11/07/2016 11:01
511,City,34,Cancelled,11/07/2016 09:40,NA
512,Airport,194,Trip Completed,11/07/2016 09:47,11/07/2016 10:55
513,Airport,249,Trip Completed,11/07/2016 09:39,11/07/2016 10:55
514,City,70,Trip Completed,11/07/2016 09:45,11/07/2016 10:56
515,Airport,251,Trip Completed,11/07/2016 09:45,11/07/2016 10:56
516,City,NA,No Cars Available,11/07/2016 09:49,NA
517,Airport,30,Trip Completed,11/07/2016 09:45,11/07/2016 10:24
518,City,59,Trip Completed,11/07/2016 09:46,11/07/2016 10:42
519,City,198,Trip Completed,11/07/2016 09:43,11/07/2016 10:54
520,City,83,Trip Completed,11/07/2016 09:47,11/07/2016 10:43
521,City,104,Trip Completed,11/07/2016 09:48,11/07/2016 10:55
522,City,NA,No Cars Available,11/07/2016 09:48,NA
523,Airport,23,Trip Completed,11/07/2016 09:48,11/07/2016 10:37
524,City,NA,No Cars Available,11/07/2016 09:50,NA
525,City,165,Cancelled,11/07/2016 09:52,NA
526,City,197,Cancelled,11/07/2016 09:46,NA
527,City,NA,No Cars Available,11/07/2016 09:52,NA
528,City,68,Cancelled,11/07/2016 09:50,NA
529,City,220,Cancelled,11/07/2016 09:54,NA
530,City,NA,No Cars Available,11/07/2016 09:57,NA
531,City,55,Trip Completed,11/07/2016 10:01,11/07/2016 10:36
532,City,126,Trip Completed,11/07/2016 09:53,11/07/2016 11:11
533,Airport,123,Trip Completed,11/07/2016 09:55,11/07/2016 10:58
534,City,3,Cancelled,11/07/2016 10:01,NA
535,Airport,3,Trip Completed,11/07/2016 10:00,11/07/2016 10:31
536,City,84,Cancelled,11/07/2016 09:59,NA
537,City,184,Trip Completed,11/07/2016 10:05,11/07/2016 10:57
538,City,284,Cancelled,11/07/2016 10:00,NA
539,City,NA,No Cars Available,11/07/2016 09:59,NA
540,City,49,Trip Completed,11/07/2016 09:56,11/07/2016 10:52
541,City,NA,No Cars Available,11/07/2016 10:03,NA
542,Airport,205,Trip Completed,11/07/2016 10:06,11/07/2016 11:02
543,City,91,Cancelled,11/07/2016 10:03,NA
544,City,99,Cancelled,11/07/2016 10:07,NA
545,City,175,Trip Completed,11/07/2016 10:06,11/07/2016 10:42
546,City,199,Cancelled,11/07/2016 10:04,NA
547,Airport,82,Trip Completed,11/07/2016 10:01,11/07/2016 10:47
548,City,NA,No Cars Available,11/07/2016 10:04,NA
549,City,128,Cancelled,11/07/2016 10:04,NA
550,City,174,Cancelled,11/07/2016 10:04,NA
551,City,98,Cancelled,11/07/2016 10:10,NA
552,City,234,Cancelled,11/07/2016 10:07,NA
553,City,266,Cancelled,11/07/2016 10:09,NA
554,City,22,Cancelled,11/07/2016 10:13,NA
555,City,279,Trip Completed,11/07/2016 10:16,11/07/2016 11:01
556,City,142,Cancelled,11/07/2016 10:11,NA
557,City,146,Trip Completed,11/07/2016 10:15,11/07/2016 11:10
558,City,197,Trip Completed,11/07/2016 10:15,11/07/2016 11:12
559,City,271,Trip Completed,11/07/2016 10:14,11/07/2016 11:03
560,Airport,276,Trip Completed,11/07/2016 10:16,11/07/2016 11:25
561,City,290,Cancelled,11/07/2016 10:10,NA
562,Airport,NA,No Cars Available,11/07/2016 10:18,NA
563,Airport,NA,No Cars Available,11/07/2016 10:17,NA
564,Airport,195,Trip Completed,11/07/2016 10:20,11/07/2016 11:23
565,City,135,Trip Completed,11/07/2016 10:19,11/07/2016 11:26
566,City,NA,No Cars Available,11/07/2016 10:20,NA
567,Airport,NA,No Cars Available,11/07/2016 10:21,NA
568,Airport,79,Cancelled,11/07/2016 10:23,NA
569,Airport,97,Trip Completed,11/07/2016 10:37,11/07/2016 11:44
570,City,13,Cancelled,11/07/2016 10:36,NA
571,Airport,63,Trip Completed,11/07/2016 10:44,11/07/2016 11:44
572,Airport,38,Cancelled,11/07/2016 10:48,NA
573,Airport,183,Trip Completed,11/07/2016 10:57,11/07/2016 11:30
574,City,82,Trip Completed,11/07/2016 10:58,11/07/2016 11:39
575,Airport,212,Trip Completed,11/07/2016 10:59,11/07/2016 11:51
576,City,NA,No Cars Available,11/07/2016 10:58,NA
577,Airport,5,Trip Completed,11/07/2016 11:03,11/07/2016 12:01
578,Airport,84,Trip Completed,11/07/2016 11:03,11/07/2016 11:53
579,City,277,Trip Completed,11/07/2016 11:04,11/07/2016 12:02
580,City,59,Cancelled,11/07/2016 10:59,NA
581,Airport,NA,No Cars Available,11/07/2016 11:00,NA
582,City,69,Trip Completed,11/07/2016 10:56,11/07/2016 11:59
583,Airport,204,Trip Completed,11/07/2016 11:08,11/07/2016 11:58
584,Airport,64,Trip Completed,11/07/2016 11:14,11/07/2016 12:25
585,City,132,Trip Completed,11/07/2016 11:16,11/07/2016 11:57
586,City,228,Trip Completed,11/07/2016 11:13,11/07/2016 11:51
587,City,NA,No Cars Available,11/07/2016 11:17,NA
588,City,152,Trip Completed,11/07/2016 11:20,11/07/2016 11:53
589,Airport,234,Cancelled,11/07/2016 11:19,NA
590,City,200,Trip Completed,11/07/2016 11:20,11/07/2016 12:10
591,City,16,Trip Completed,11/07/2016 11:25,11/07/2016 12:31
592,City,281,Trip Completed,11/07/2016 11:18,11/07/2016 11:54
593,City,NA,No Cars Available,11/07/2016 11:22,NA
594,Airport,NA,No Cars Available,11/07/2016 11:31,NA
595,City,232,Trip Completed,11/07/2016 11:31,11/07/2016 12:41
596,City,269,Trip Completed,11/07/2016 11:30,11/07/2016 12:28
597,Airport,272,Trip Completed,11/07/2016 11:30,11/07/2016 12:12
598,City,121,Trip Completed,11/07/2016 11:36,11/07/2016 12:17
599,Airport,135,Trip Completed,11/07/2016 11:38,11/07/2016 12:45
600,City,214,Trip Completed,11/07/2016 11:38,11/07/2016 12:47
601,City,NA,No Cars Available,11/07/2016 11:40,NA
602,City,164,Trip Completed,11/07/2016 11:38,11/07/2016 12:57
603,Airport,85,Trip Completed,11/07/2016 11:43,11/07/2016 12:56
604,City,154,Trip Completed,11/07/2016 11:44,11/07/2016 12:49
605,Airport,205,Trip Completed,11/07/2016 11:42,11/07/2016 12:31
606,City,NA,No Cars Available,11/07/2016 11:42,NA
607,City,13,Trip Completed,11/07/2016 11:51,11/07/2016 12:42
608,Airport,62,Trip Completed,11/07/2016 11:57,11/07/2016 12:48
609,City,220,Trip Completed,11/07/2016 11:52,11/07/2016 12:47
610,Airport,274,Trip Completed,11/07/2016 11:49,11/07/2016 12:58
611,Airport,NA,No Cars Available,11/07/2016 11:53,NA
612,Airport,134,Trip Completed,11/07/2016 11:47,11/07/2016 12:37
613,City,NA,No Cars Available,11/07/2016 11:56,NA
614,City,57,Trip Completed,11/07/2016 11:49,11/07/2016 12:52
615,City,71,Trip Completed,11/07/2016 11:54,11/07/2016 12:43
616,Airport,185,Trip Completed,11/07/2016 12:05,11/07/2016 12:48
617,Airport,NA,No Cars Available,11/07/2016 11:57,NA
618,City,268,Trip Completed,11/07/2016 12:01,11/07/2016 13:03
619,Airport,1,Trip Completed,11/07/2016 11:51,11/07/2016 13:00
620,City,60,Trip Completed,11/07/2016 12:04,11/07/2016 13:17
621,Airport,225,Trip Completed,11/07/2016 12:07,11/07/2016 13:04
622,Airport,279,Trip Completed,11/07/2016 12:01,11/07/2016 13:15
623,Airport,230,Cancelled,11/07/2016 12:03,NA
624,City,NA,No Cars Available,11/07/2016 12:06,NA
625,Airport,136,Trip Completed,11/07/2016 12:05,11/07/2016 13:15
626,Airport,223,Trip Completed,11/07/2016 12:10,11/07/2016 13:00
627,City,43,Trip Completed,11/07/2016 12:12,11/07/2016 13:10
628,Airport,179,Trip Completed,11/07/2016 12:19,11/07/2016 13:00
629,Airport,31,Trip Completed,11/07/2016 12:14,11/07/2016 13:00
630,Airport,67,Trip Completed,11/07/2016 12:16,11/07/2016 13:10
631,Airport,125,Trip Completed,11/07/2016 12:19,11/07/2016 13:28
632,Airport,27,Trip Completed,11/07/2016 12:20,11/07/2016 13:10
633,City,NA,No Cars Available,11/07/2016 12:26,NA
634,City,17,Trip Completed,11/07/2016 12:25,11/07/2016 13:06
635,Airport,46,Trip Completed,11/07/2016 12:25,11/07/2016 13:29
636,City,156,Trip Completed,11/07/2016 12:25,11/07/2016 13:09
637,Airport,78,Trip Completed,11/07/2016 12:24,11/07/2016 13:31
638,City,143,Trip Completed,11/07/2016 12:30,11/07/2016 13:14
639,City,101,Trip Completed,11/07/2016 12:28,11/07/2016 12:56
640,Airport,127,Trip Completed,11/07/2016 12:27,11/07/2016 13:39
641,City,204,Cancelled,11/07/2016 12:31,NA
642,City,226,Trip Completed,11/07/2016 12:34,11/07/2016 13:51
643,City,296,Trip Completed,11/07/2016 12:35,11/07/2016 13:20
644,Airport,206,Cancelled,11/07/2016 12:29,NA
645,City,79,Trip Completed,11/07/2016 12:39,11/07/2016 13:51
646,Airport,NA,No Cars Available,11/07/2016 12:37,NA
647,City,264,Cancelled,11/07/2016 12:37,NA
648,City,242,Trip Completed,11/07/2016 12:41,11/07/2016 13:30
649,City,283,Trip Completed,11/07/2016 12:42,11/07/2016 13:16
650,City,254,Trip Completed,11/07/2016 12:42,11/07/2016 13:56
651,Airport,178,Trip Completed,11/07/2016 12:45,11/07/2016 13:25
652,Airport,191,Trip Completed,11/07/2016 12:43,11/07/2016 13:29
653,City,193,Trip Completed,11/07/2016 12:47,11/07/2016 13:53
654,Airport,NA,No Cars Available,11/07/2016 12:45,NA
655,City,NA,No Cars Available,11/07/2016 12:53,NA
656,Airport,244,Trip Completed,11/07/2016 12:57,11/07/2016 13:27
657,City,130,Trip Completed,11/07/2016 12:55,11/07/2016 13:46
658,City,NA,No Cars Available,11/07/2016 12:54,NA
659,City,NA,No Cars Available,11/07/2016 12:55,NA
660,Airport,58,Trip Completed,11/07/2016 12:55,11/07/2016 13:44
661,Airport,248,Trip Completed,11/07/2016 12:54,11/07/2016 14:10
662,City,284,Trip Completed,11/07/2016 12:58,11/07/2016 14:02
663,Airport,258,Trip Completed,11/07/2016 12:58,11/07/2016 13:50
664,Airport,115,Trip Completed,11/07/2016 12:58,11/07/2016 14:07
665,Airport,NA,No Cars Available,11/07/2016 13:04,NA
666,Airport,22,Trip Completed,11/07/2016 13:02,11/07/2016 13:45
667,City,NA,No Cars Available,11/07/2016 13:01,NA
668,City,NA,No Cars Available,11/07/2016 13:06,NA
669,City,4,Trip Completed,11/07/2016 13:08,11/07/2016 13:49
670,Airport,NA,No Cars Available,11/07/2016 13:18,NA
671,Airport,152,Trip Completed,11/07/2016 13:16,11/07/2016 14:08
672,Airport,282,Trip Completed,11/07/2016 13:20,11/07/2016 14:22
673,Airport,NA,No Cars Available,11/07/2016 13:24,NA
674,City,NA,No Cars Available,11/07/2016 13:15,NA
675,City,163,Trip Completed,11/07/2016 13:24,11/07/2016 13:55
676,City,266,Cancelled,11/07/2016 13:23,NA
677,City,144,Trip Completed,11/07/2016 13:26,11/07/2016 13:58
678,Airport,NA,No Cars Available,11/07/2016 13:33,NA
679,City,67,Trip Completed,11/07/2016 13:22,11/07/2016 14:17
680,City,160,Trip Completed,11/07/2016 13:30,11/07/2016 14:38
681,City,137,Trip Completed,11/07/2016 13:32,11/07/2016 14:18
682,City,184,Trip Completed,11/07/2016 13:32,11/07/2016 14:19
683,Airport,176,Cancelled,11/07/2016 13:40,NA
684,City,194,Cancelled,11/07/2016 13:32,NA
685,City,NA,No Cars Available,11/07/2016 13:43,NA
686,City,51,Trip Completed,11/07/2016 13:44,11/07/2016 14:30
687,Airport,52,Trip Completed,11/07/2016 13:41,11/07/2016 14:25
688,Airport,255,Trip Completed,11/07/2016 13:41,11/07/2016 14:27
689,City,277,Trip Completed,11/07/2016 13:45,11/07/2016 14:19
690,Airport,NA,No Cars Available,11/07/2016 13:41,NA
691,City,NA,No Cars Available,11/07/2016 13:46,NA
692,Airport,94,Trip Completed,11/07/2016 13:49,11/07/2016 14:29
693,Airport,20,Trip Completed,11/07/2016 13:51,11/07/2016 15:01
694,City,259,Trip Completed,11/07/2016 13:46,11/07/2016 14:29
695,City,NA,No Cars Available,11/07/2016 13:54,NA
696,City,NA,No Cars Available,11/07/2016 14:01,NA
697,City,251,Trip Completed,11/07/2016 13:56,11/07/2016 14:54
698,City,188,Trip Completed,11/07/2016 14:00,11/07/2016 14:49
699,Airport,171,Trip Completed,11/07/2016 14:02,11/07/2016 15:02
700,City,221,Trip Completed,11/07/2016 14:05,11/07/2016 14:40
701,City,133,Trip Completed,11/07/2016 14:01,11/07/2016 15:00
702,Airport,80,Trip Completed,11/07/2016 14:07,11/07/2016 14:50
703,City,70,Trip Completed,11/07/2016 14:11,11/07/2016 14:44
704,Airport,153,Trip Completed,11/07/2016 14:12,11/07/2016 15:06
705,Airport,NA,No Cars Available,11/07/2016 14:12,NA
706,Airport,161,Trip Completed,11/07/2016 14:12,11/07/2016 15:27
707,Airport,111,Trip Completed,11/07/2016 14:17,11/07/2016 14:55
708,Airport,89,Trip Completed,11/07/2016 14:16,11/07/2016 14:48
709,City,16,Trip Completed,11/07/2016 14:16,11/07/2016 15:03
710,City,228,Trip Completed,11/07/2016 14:13,11/07/2016 15:11
711,City,218,Cancelled,11/07/2016 14:22,NA
712,Airport,266,Trip Completed,11/07/2016 14:31,11/07/2016 15:01
713,City,NA,No Cars Available,11/07/2016 14:41,NA
714,City,172,Trip Completed,11/07/2016 14:28,11/07/2016 15:34
715,City,244,Trip Completed,11/07/2016 14:40,11/07/2016 15:53
716,City,NA,No Cars Available,11/07/2016 14:52,NA
717,City,187,Trip Completed,11/07/2016 14:52,11/07/2016 15:46
718,City,194,Cancelled,11/07/2016 14:51,NA
719,Airport,274,Trip Completed,11/07/2016 14:52,11/07/2016 15:32
720,Airport,247,Trip Completed,11/07/2016 14:51,11/07/2016 15:35
721,City,264,Trip Completed,11/07/2016 14:56,11/07/2016 15:46
722,Airport,NA,No Cars Available,11/07/2016 14:57,NA
723,City,273,Trip Completed,11/07/2016 15:03,11/07/2016 15:54
724,Airport,277,Trip Completed,11/07/2016 15:06,11/07/2016 15:42
725,Airport,253,Cancelled,11/07/2016 15:02,NA
726,Airport,121,Trip Completed,11/07/2016 15:00,11/07/2016 16:03
727,Airport,249,Trip Completed,11/07/2016 15:07,11/07/2016 16:25
728,City,39,Trip Completed,11/07/2016 15:05,11/07/2016 16:09
729,Airport,132,Trip Completed,11/07/2016 15:14,11/07/2016 15:50
730,Airport,NA,No Cars Available,11/07/2016 15:14,NA
731,City,NA,No Cars Available,11/07/2016 15:11,NA
732,Airport,79,Trip Completed,11/07/2016 15:18,11/07/2016 15:57
733,City,69,Trip Completed,11/07/2016 15:25,11/07/2016 16:30
734,City,NA,No Cars Available,11/07/2016 15:22,NA
735,City,33,Trip Completed,11/07/2016 15:27,11/07/2016 16:32
736,City,163,Cancelled,11/07/2016 15:27,NA
737,Airport,281,Trip Completed,11/07/2016 15:30,11/07/2016 16:04
738,City,34,Trip Completed,11/07/2016 15:30,11/07/2016 16:44
739,Airport,246,Trip Completed,11/07/2016 15:36,11/07/2016 16:20
740,Airport,201,Trip Completed,11/07/2016 15:35,11/07/2016 16:15
741,Airport,165,Trip Completed,11/07/2016 15:39,11/07/2016 16:27
742,City,178,Trip Completed,11/07/2016 15:38,11/07/2016 16:25
743,City,263,Cancelled,11/07/2016 15:37,NA
744,City,65,Trip Completed,11/07/2016 15:41,11/07/2016 16:30
745,Airport,31,Trip Completed,11/07/2016 15:48,11/07/2016 16:45
746,Airport,88,Trip Completed,11/07/2016 15:47,11/07/2016 16:34
747,City,23,Trip Completed,11/07/2016 15:53,11/07/2016 16:43
748,City,4,Cancelled,11/07/2016 15:49,NA
749,Airport,200,Cancelled,11/07/2016 15:48,NA
750,City,115,Trip Completed,11/07/2016 15:52,11/07/2016 16:27
751,Airport,263,Trip Completed,11/07/2016 16:00,11/07/2016 16:33
752,Airport,173,Trip Completed,11/07/2016 16:03,11/07/2016 17:08
753,Airport,212,Trip Completed,11/07/2016 15:58,11/07/2016 17:05
754,City,74,Trip Completed,11/07/2016 16:06,11/07/2016 16:53
755,Airport,NA,No Cars Available,11/07/2016 16:03,NA
756,Airport,234,Trip Completed,11/07/2016 16:04,11/07/2016 16:38
757,Airport,275,Trip Completed,11/07/2016 16:01,11/07/2016 16:52
758,City,299,Cancelled,11/07/2016 16:06,NA
759,City,169,Trip Completed,11/07/2016 16:16,11/07/2016 16:47
760,City,194,Trip Completed,11/07/2016 16:16,11/07/2016 16:54
761,Airport,286,Trip Completed,11/07/2016 16:11,11/07/2016 17:12
762,City,NA,No Cars Available,11/07/2016 16:12,NA
763,City,27,Trip Completed,11/07/2016 16:19,11/07/2016 17:25
764,City,NA,No Cars Available,11/07/2016 16:21,NA
765,Airport,NA,No Cars Available,11/07/2016 16:16,NA
766,City,44,Trip Completed,11/07/2016 16:23,11/07/2016 17:27
767,City,NA,No Cars Available,11/07/2016 16:24,NA
768,Airport,NA,No Cars Available,11/07/2016 16:26,NA
769,Airport,80,Trip Completed,11/07/2016 16:21,11/07/2016 17:25
770,Airport,NA,No Cars Available,11/07/2016 16:27,NA
771,Airport,35,Trip Completed,11/07/2016 16:19,11/07/2016 17:34
772,City,204,Trip Completed,11/07/2016 16:25,11/07/2016 17:36
773,City,25,Trip Completed,11/07/2016 16:23,11/07/2016 17:21
774,Airport,148,Cancelled,11/07/2016 16:28,NA
775,City,125,Trip Completed,11/07/2016 16:29,11/07/2016 17:35
776,City,NA,No Cars Available,11/07/2016 16:34,NA
777,Airport,51,Trip Completed,11/07/2016 16:41,11/07/2016 17:32
778,City,175,Trip Completed,11/07/2016 16:39,11/07/2016 17:18
779,Airport,200,Trip Completed,11/07/2016 16:40,11/07/2016 17:14
780,Airport,255,Cancelled,11/07/2016 16:42,NA
781,City,66,Trip Completed,11/07/2016 16:40,11/07/2016 17:41
782,Airport,67,Trip Completed,11/07/2016 16:46,11/07/2016 17:27
783,City,NA,No Cars Available,11/07/2016 16:48,NA
784,City,157,Trip Completed,11/07/2016 16:50,11/07/2016 17:23
785,City,153,Trip Completed,11/07/2016 16:49,11/07/2016 17:24
786,Airport,NA,No Cars Available,11/07/2016 16:50,NA
787,Airport,NA,No Cars Available,11/07/2016 16:50,NA
788,City,180,Trip Completed,11/07/2016 16:53,11/07/2016 17:54
789,City,183,Trip Completed,11/07/2016 16:54,11/07/2016 17:36
790,Airport,186,Cancelled,11/07/2016 16:56,NA
791,Airport,284,Trip Completed,11/07/2016 16:55,11/07/2016 17:35
792,Airport,172,Trip Completed,11/07/2016 17:01,11/07/2016 17:44
793,City,26,Trip Completed,11/07/2016 17:04,11/07/2016 18:06
794,City,261,Trip Completed,11/07/2016 17:04,11/07/2016 17:52
795,Airport,NA,No Cars Available,11/07/2016 17:09,NA
796,Airport,NA,No Cars Available,11/07/2016 17:11,NA
797,City,151,Trip Completed,11/07/2016 17:16,11/07/2016 18:12
798,Airport,NA,No Cars Available,11/07/2016 17:17,NA
799,Airport,73,Trip Completed,11/07/2016 17:07,11/07/2016 17:53
800,Airport,192,Trip Completed,11/07/2016 17:13,11/07/2016 17:56
801,Airport,71,Trip Completed,11/07/2016 17:11,11/07/2016 18:24
802,Airport,NA,No Cars Available,11/07/2016 17:15,NA
803,Airport,NA,No Cars Available,11/07/2016 17:14,NA
804,Airport,NA,No Cars Available,11/07/2016 17:18,NA
805,Airport,280,Trip Completed,11/07/2016 17:19,11/07/2016 18:18
806,Airport,NA,No Cars Available,11/07/2016 17:15,NA
807,Airport,NA,No Cars Available,11/07/2016 17:20,NA
808,Airport,NA,No Cars Available,11/07/2016 17:19,NA
809,Airport,NA,No Cars Available,11/07/2016 17:24,NA
810,Airport,NA,No Cars Available,11/07/2016 17:20,NA
811,Airport,NA,No Cars Available,11/07/2016 17:23,NA
